2026-04-12 20:21:30 - ============================================================
2026-04-12 20:21:30 - [*] 实验: ContextGraph + GATv2 + 静态 Compatibility 建模 + Set Decoder
2026-04-12 20:21:30 - [*] 数据集: christianity
2026-04-12 20:21:30 - [*] 设备: cuda
2026-04-12 20:21:30 - [*] Recall@K: (5, 15, 25)
2026-04-12 20:21:30 - [*] Eval Scope: maxcc
2026-04-12 20:21:30 - [*] Warmup Epochs: 100
2026-04-12 20:21:30 - ============================================================
2026-04-12 20:22:15 - [*] 样本构建完成: kept=546, skipped_empty=0, skipped_no_source_in_maxcc=4
2026-04-12 20:22:15 - [*] 数据划分: train=382, val=82, test=82
2026-04-12 20:22:15 - [*] 预计算 AED 懒加载最短路查询器...
2026-04-12 20:41:36 - Epoch 132 | loss=0.5413 | val_score=0.7179 | f1=0.5575 | map=0.6575 | p@k=0.5608 | aed=0.9066 | count_mae=1.4512
2026-04-12 20:41:46 - Epoch 133 | loss=0.5531 | val_score=0.6967 | f1=0.5350 | map=0.6308 | p@k=0.5331 | aed=0.9736 | count_mae=1.4756
2026-04-12 20:41:55 - Epoch 134 | loss=0.5591 | val_score=0.7557 | f1=0.5825 | map=0.6903 | p@k=0.6154 | aed=0.8120 | count_mae=1.4146
2026-04-12 20:42:05 - Epoch 135 | loss=0.5462 | val_score=0.7276 | f1=0.5559 | map=0.6665 | p@k=0.5710 | aed=0.9027 | count_mae=1.4024
2026-04-12 20:42:15 - Epoch 136 | loss=0.5370 | val_score=0.7404 | f1=0.5765 | map=0.6774 | p@k=0.5898 | aed=0.8495 | count_mae=1.3780
2026-04-12 20:42:25 - Epoch 137 | loss=0.5522 | val_score=0.7061 | f1=0.5542 | map=0.6478 | p@k=0.5419 | aed=0.9645 | count_mae=1.4390
2026-04-12 20:42:36 - Epoch 138 | loss=0.5412 | val_score=0.7229 | f1=0.5762 | map=0.6612 | p@k=0.5757 | aed=0.9300 | count_mae=1.7439
2026-04-12 20:42:44 - Epoch 139 | loss=0.5351 | val_score=0.7449 | f1=0.5750 | map=0.6863 | p@k=0.5985 | aed=0.9084 | count_mae=1.5122
2026-04-12 20:42:52 - Epoch 140 | loss=0.5303 | val_score=0.7156 | f1=0.5618 | map=0.6510 | p@k=0.5688 | aed=0.9112 | count_mae=1.6463
2026-04-12 20:43:03 - Epoch 141 | loss=0.5538 | val_score=0.7090 | f1=0.5432 | map=0.6446 | p@k=0.5521 | aed=0.9531 | count_mae=1.4268
2026-04-12 20:43:14 - Epoch 142 | loss=0.5507 | val_score=0.7234 | f1=0.5604 | map=0.6649 | p@k=0.5659 | aed=0.9097 | count_mae=1.4512
2026-04-12 20:43:25 - Epoch 143 | loss=0.5391 | val_score=0.6956 | f1=0.5243 | map=0.6388 | p@k=0.5409 | aed=0.9916 | count_mae=1.5000
2026-04-12 20:43:34 - Epoch 144 | loss=0.5494 | val_score=0.7371 | f1=0.5634 | map=0.6782 | p@k=0.5946 | aed=0.8450 | count_mae=1.5610
2026-04-12 20:43:43 - Epoch 145 | loss=0.5375 | val_score=0.7404 | f1=0.5717 | map=0.6804 | p@k=0.6010 | aed=0.9205 | count_mae=1.4756
2026-04-12 20:43:52 - Epoch 146 | loss=0.5427 | val_score=0.7167 | f1=0.5500 | map=0.6576 | p@k=0.5683 | aed=0.9624 | count_mae=1.5732
2026-04-12 20:44:01 - Epoch 147 | loss=0.5394 | val_score=0.7102 | f1=0.5421 | map=0.6559 | p@k=0.5518 | aed=0.9444 | count_mae=1.4146
2026-04-12 20:44:09 - Epoch 148 | loss=0.5418 | val_score=0.7556 | f1=0.5824 | map=0.6904 | p@k=0.6122 | aed=0.8442 | count_mae=1.4390
2026-04-12 20:44:19 - Epoch 149 | loss=0.5240 | val_score=0.7179 | f1=0.5379 | map=0.6591 | p@k=0.5610 | aed=0.8934 | count_mae=1.4268
2026-04-12 20:44:30 - Epoch 150 | loss=0.5410 | val_score=0.6986 | f1=0.5424 | map=0.6367 | p@k=0.5432 | aed=0.9379 | count_mae=1.5488
2026-04-12 20:44:41 - Epoch 151 | loss=0.5398 | val_score=0.7180 | f1=0.5501 | map=0.6527 | p@k=0.5690 | aed=0.9118 | count_mae=1.4390
2026-04-12 20:44:53 - Epoch 152 | loss=0.5316 | val_score=0.6911 | f1=0.5292 | map=0.6332 | p@k=0.5342 | aed=1.0027 | count_mae=1.4512
2026-04-12 20:45:04 - Epoch 153 | loss=0.5347 | val_score=0.7219 | f1=0.5718 | map=0.6590 | p@k=0.5641 | aed=0.9328 | count_mae=1.5122
2026-04-12 20:45:17 - Epoch 154 | loss=0.5283 | val_score=0.6998 | f1=0.5510 | map=0.6424 | p@k=0.5479 | aed=0.9432 | count_mae=1.8049
2026-04-12 20:45:25 - Epoch 155 | loss=0.5445 | val_score=0.7305 | f1=0.5695 | map=0.6731 | p@k=0.5776 | aed=0.8769 | count_mae=1.5000
2026-04-12 20:45:33 - Epoch 156 | loss=0.5397 | val_score=0.7166 | f1=0.5427 | map=0.6553 | p@k=0.5752 | aed=0.8937 | count_mae=1.5854
2026-04-12 20:45:44 - Epoch 157 | loss=0.5339 | val_score=0.7052 | f1=0.5368 | map=0.6429 | p@k=0.5514 | aed=0.9260 | count_mae=1.4634
2026-04-12 20:45:55 - Epoch 158 | loss=0.5324 | val_score=0.7330 | f1=0.5686 | map=0.6678 | p@k=0.5861 | aed=0.9217 | count_mae=1.4268
2026-04-12 20:46:04 - Epoch 159 | loss=0.5239 | val_score=0.6831 | f1=0.5213 | map=0.6181 | p@k=0.5272 | aed=0.9444 | count_mae=1.4390
2026-04-12 20:46:15 - Epoch 160 | loss=0.5502 | val_score=0.7364 | f1=0.5581 | map=0.6777 | p@k=0.5891 | aed=0.8677 | count_mae=1.4024
2026-04-12 20:46:26 - Epoch 161 | loss=0.5376 | val_score=0.7118 | f1=0.5524 | map=0.6504 | p@k=0.5561 | aed=0.8829 | count_mae=1.4634
2026-04-12 20:46:35 - Epoch 162 | loss=0.5324 | val_score=0.7413 | f1=0.5827 | map=0.6778 | p@k=0.5860 | aed=0.9143 | count_mae=1.4390
2026-04-12 20:46:47 - Epoch 163 | loss=0.5386 | val_score=0.6940 | f1=0.5165 | map=0.6332 | p@k=0.5380 | aed=0.9411 | count_mae=1.4024
2026-04-12 20:46:56 - Epoch 164 | loss=0.5537 | val_score=0.6765 | f1=0.5218 | map=0.6161 | p@k=0.5210 | aed=0.9744 | count_mae=1.5488
2026-04-12 20:47:05 - Epoch 165 | loss=0.5324 | val_score=0.7419 | f1=0.5544 | map=0.6902 | p@k=0.5913 | aed=0.8639 | count_mae=1.3902
2026-04-12 20:47:13 - Epoch 166 | loss=0.5271 | val_score=0.7438 | f1=0.5699 | map=0.6888 | p@k=0.5920 | aed=0.8461 | count_mae=1.3902
2026-04-12 20:47:24 - Epoch 167 | loss=0.5258 | val_score=0.7107 | f1=0.5467 | map=0.6514 | p@k=0.5611 | aed=0.9691 | count_mae=1.4268
2026-04-12 20:47:34 - Epoch 168 | loss=0.5341 | val_score=0.6808 | f1=0.5297 | map=0.6200 | p@k=0.5122 | aed=0.9939 | count_mae=1.4756
2026-04-12 20:47:43 - Epoch 169 | loss=0.5219 | val_score=0.7347 | f1=0.5718 | map=0.6734 | p@k=0.5894 | aed=0.9106 | count_mae=1.4268
2026-04-12 20:47:51 - Epoch 170 | loss=0.5330 | val_score=0.7632 | f1=0.5972 | map=0.7039 | p@k=0.6141 | aed=0.8573 | count_mae=1.4390
2026-04-12 20:48:00 - Epoch 171 | loss=0.5369 | val_score=0.7359 | f1=0.5559 | map=0.6839 | p@k=0.5897 | aed=0.9162 | count_mae=1.4390
2026-04-12 20:48:08 - Epoch 172 | loss=0.5213 | val_score=0.7106 | f1=0.5478 | map=0.6489 | p@k=0.5675 | aed=0.8969 | count_mae=1.6341
2026-04-12 20:48:16 - Epoch 173 | loss=0.5294 | val_score=0.7545 | f1=0.5816 | map=0.7013 | p@k=0.5933 | aed=0.9075 | count_mae=1.5000
2026-04-12 20:48:25 - Epoch 174 | loss=0.5330 | val_score=0.7070 | f1=0.5446 | map=0.6472 | p@k=0.5467 | aed=0.9213 | count_mae=1.5000
2026-04-12 20:48:36 - Epoch 175 | loss=0.5347 | val_score=0.7184 | f1=0.5481 | map=0.6598 | p@k=0.5812 | aed=0.8459 | count_mae=1.6951
2026-04-12 20:48:46 - Epoch 176 | loss=0.5229 | val_score=0.7400 | f1=0.5676 | map=0.6814 | p@k=0.5875 | aed=0.8678 | count_mae=1.4024
2026-04-12 20:48:56 - Epoch 177 | loss=0.5183 | val_score=0.7239 | f1=0.5494 | map=0.6658 | p@k=0.5713 | aed=0.9052 | count_mae=1.5488
2026-04-12 20:49:06 - Epoch 178 | loss=0.5300 | val_score=0.7469 | f1=0.5895 | map=0.6913 | p@k=0.5880 | aed=0.8911 | count_mae=1.4634
2026-04-12 20:49:18 - Epoch 179 | loss=0.5176 | val_score=0.6835 | f1=0.5146 | map=0.6362 | p@k=0.5233 | aed=0.9747 | count_mae=1.8293
2026-04-12 20:49:30 - Epoch 180 | loss=0.5285 | val_score=0.7223 | f1=0.5579 | map=0.6554 | p@k=0.5768 | aed=0.8991 | count_mae=1.4634
2026-04-12 20:49:41 - Epoch 181 | loss=0.5238 | val_score=0.7191 | f1=0.5493 | map=0.6589 | p@k=0.5672 | aed=0.8990 | count_mae=1.4756
2026-04-12 20:49:49 - Epoch 182 | loss=0.5248 | val_score=0.7244 | f1=0.5615 | map=0.6639 | p@k=0.5782 | aed=0.9126 | count_mae=1.5976
2026-04-12 20:49:59 - Epoch 183 | loss=0.5261 | val_score=0.7402 | f1=0.5685 | map=0.6797 | p@k=0.5926 | aed=0.8727 | count_mae=1.3659
2026-04-12 20:50:08 - Epoch 184 | loss=0.5261 | val_score=0.7485 | f1=0.5764 | map=0.6871 | p@k=0.6016 | aed=0.9004 | count_mae=1.4146
2026-04-12 20:50:20 - Epoch 185 | loss=0.5162 | val_score=0.7274 | f1=0.5821 | map=0.6625 | p@k=0.5754 | aed=0.9097 | count_mae=1.5366
2026-04-12 20:50:29 - Epoch 186 | loss=0.4974 | val_score=0.7243 | f1=0.5595 | map=0.6665 | p@k=0.5635 | aed=0.9670 | count_mae=1.3902
2026-04-12 20:50:39 - Epoch 187 | loss=0.5155 | val_score=0.6633 | f1=0.4999 | map=0.6035 | p@k=0.5056 | aed=1.0437 | count_mae=1.4756
2026-04-12 20:50:49 - Epoch 188 | loss=0.5281 | val_score=0.7334 | f1=0.5622 | map=0.6769 | p@k=0.5776 | aed=0.9289 | count_mae=1.3780
2026-04-12 20:51:00 - Epoch 189 | loss=0.5160 | val_score=0.7174 | f1=0.5605 | map=0.6566 | p@k=0.5615 | aed=0.9030 | count_mae=1.5244
2026-04-12 20:51:11 - Epoch 190 | loss=0.5064 | val_score=0.7150 | f1=0.5422 | map=0.6473 | p@k=0.5637 | aed=0.8680 | count_mae=1.4634
2026-04-12 20:51:21 - Epoch 191 | loss=0.5223 | val_score=0.6936 | f1=0.5308 | map=0.6362 | p@k=0.5467 | aed=0.9478 | count_mae=1.4756
2026-04-12 20:51:31 - Epoch 192 | loss=0.5240 | val_score=0.7482 | f1=0.5738 | map=0.6971 | p@k=0.5978 | aed=0.9055 | count_mae=1.3902
2026-04-12 20:51:40 - Epoch 193 | loss=0.5192 | val_score=0.7507 | f1=0.5752 | map=0.6962 | p@k=0.6076 | aed=0.8614 | count_mae=1.4634
2026-04-12 20:51:51 - Epoch 194 | loss=0.5156 | val_score=0.7263 | f1=0.5565 | map=0.6672 | p@k=0.5757 | aed=0.9023 | count_mae=1.4512
2026-04-12 20:52:00 - Epoch 195 | loss=0.5206 | val_score=0.6922 | f1=0.5291 | map=0.6381 | p@k=0.5343 | aed=0.9779 | count_mae=1.4268
2026-04-12 20:52:09 - Epoch 196 | loss=0.5147 | val_score=0.7373 | f1=0.5654 | map=0.6771 | p@k=0.5903 | aed=0.8691 | count_mae=1.4146
2026-04-12 20:52:21 - Epoch 197 | loss=0.5210 | val_score=0.7626 | f1=0.6019 | map=0.7066 | p@k=0.6098 | aed=0.8301 | count_mae=1.4390
2026-04-12 20:52:31 - Epoch 198 | loss=0.5043 | val_score=0.7463 | f1=0.5812 | map=0.6840 | p@k=0.5956 | aed=0.8893 | count_mae=1.4878
2026-04-12 20:52:39 - Epoch 199 | loss=0.5173 | val_score=0.7172 | f1=0.5268 | map=0.6591 | p@k=0.5640 | aed=0.9357 | count_mae=1.4512
2026-04-12 20:52:51 - Epoch 200 | loss=0.5150 | val_score=0.7195 | f1=0.5528 | map=0.6594 | p@k=0.5662 | aed=0.9230 | count_mae=1.4756
2026-04-12 20:54:11 - 
============================================================
2026-04-12 20:54:11 - [*] 最佳 Epoch: 170
2026-04-12 20:54:11 - [*] 最佳验证分数: 0.7632
2026-04-12 20:54:11 - [*] 测试 AUC       : 0.8259
2026-04-12 20:54:11 - [*] 测试 Precision : 0.4898
2026-04-12 20:54:11 - [*] 测试 Recall    : 0.6520
2026-04-12 20:54:11 - [*] 测试 F1        : 0.5348
2026-04-12 20:54:11 - [*] 测试 Recall@5  : 0.7074
2026-04-12 20:54:11 - [*] 测试 Recall@15 : 0.8989
2026-04-12 20:54:11 - [*] 测试 Recall@25 : 0.9504
2026-04-12 20:54:11 - [*] 测试 MAP       : 0.6854
2026-04-12 20:54:11 - [*] 测试 P@K_true  : 0.6012
2026-04-12 20:54:11 - [*] 测试 AED       : 0.8288
2026-04-12 20:54:11 - [*] Count MAE      : 1.5000
2026-04-12 20:54:11 - [*] Count Acc      : 0.2073
2026-04-12 20:54:11 - [*] Count Within 1 : 0.6098
2026-04-12 20:54:11 - ============================================================
